dateTime,open,high,low,close,volume,RSI21,VWAP,SMA21,EMA21,WMA21,MACD8_21
2021-06-08 01:03:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:06:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:09:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:12:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:15:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:18:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:21:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:24:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:27:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:30:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:33:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:36:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:39:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:42:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:45:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:48:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:51:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:54:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 01:57:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:00:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:03:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:06:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:09:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:12:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:15:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:18:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:21:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:24:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:27:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:30:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:33:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:36:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:39:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:42:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:45:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:48:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:51:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:54:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 02:57:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:00:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:03:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:06:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:09:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:12:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:15:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:18:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:21:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:24:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:27:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:30:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:33:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:36:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:39:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:42:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:45:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:48:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:51:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:54:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 03:57:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:00:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:03:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:06:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:09:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:12:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:15:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:18:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:21:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:24:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:27:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:30:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:33:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:36:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:39:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:42:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:45:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:48:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:51:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:54:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 04:57:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:00:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:03:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:06:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:09:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:12:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:15:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:18:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:21:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:24:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:27:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:30:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:33:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:36:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:39:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:42:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:45:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:48:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:51:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:54:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 05:57:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:00:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:03:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:06:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:09:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:12:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:15:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:18:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:21:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:24:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:27:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:30:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:33:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:36:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:39:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:42:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:45:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:48:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:51:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:54:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 06:57:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:00:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:03:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:06:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:09:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:12:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:15:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:18:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:21:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:24:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:27:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:30:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:33:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:36:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:39:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:42:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:45:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:48:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:51:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:54:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 07:57:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:00:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:03:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:06:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:09:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:12:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:15:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:18:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:21:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:24:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:27:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:30:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:33:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:36:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:39:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:42:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:45:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:48:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:51:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:54:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 08:57:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 09:00:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 09:03:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 09:06:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 09:09:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 09:12:00,,,,,,48.3,,,15786.77,,-2.6213620941416593
2021-06-08 09:15:00,15773.75,15785.0,15755.0,15772.05,89175.0,48.3,15770.68,,15771.45,,1.8189894035458565e-12
2021-06-08 09:18:00,15772.05,15782.8,15772.05,15781.0,41250.0,100.0,15773.19,,15771.95,,1.175252525254109
2021-06-08 09:21:00,15780.4,15782.95,15773.95,15774.2,25350.0,55.62,15773.82,,15772.49,,1.0895673910836194
2021-06-08 09:24:00,15774.2,15775.0,15758.0,15762.85,39525.0,31.29,15772.09,,15772.04,,-0.4834335601699422
2021-06-08 09:27:00,15761.35,15762.55,15757.0,15758.55,21900.0,26.65,15770.81,,15770.93,,-2.150536585093505
2021-06-08 09:30:00,15758.4,15771.0,15758.35,15768.65,29475.0,46.29,15770.23,,15770.31,,-1.9595884898844815
2021-06-08 09:33:00,15767.15,15770.0,15748.4,15754.0,68250.0,32.88,15767.47,,15769.36,,-3.7087244126669248
2021-06-08 09:36:00,15754.0,15760.1,15748.9,15759.0,23925.0,39.19,15766.66,,15768.1,,-4.213997804277824
2021-06-08 09:39:00,15759.0,15759.0,15740.0,15742.0,64500.0,29.34,15763.51,,15766.46,,-6.71845378209764
2021-06-08 09:42:00,15741.5,15743.9,15729.0,15729.45,59025.0,24.56,15759.76,,15763.68,,-10.001534700109914
2021-06-08 09:45:00,15729.45,15736.95,15723.6,15727.1,68700.0,23.8,15755.81,,15760.56,,-12.4294396987043
2021-06-08 09:48:00,15727.1,15738.05,15725.0,15738.0,26700.0,33.81,15754.75,,15757.96,,-12.463727279553495
2021-06-08 09:51:00,15737.0,15743.55,15734.0,15736.55,26100.0,33.2,15754.0,,15756.13,,-12.426582593698186
2021-06-08 09:54:00,15736.55,15737.95,15710.1,15716.4,69300.0,26.29,15750.55,,15753.32,,-14.795236197764098
2021-06-08 09:57:00,15716.4,15719.8,15710.75,15713.15,62025.0,25.39,15747.43,,15749.84,,-16.59791579260491
2021-06-08 10:00:00,15711.25,15713.65,15703.0,15709.7,105750.0,24.46,15742.45,,15746.16,,-17.990256601227884
2021-06-08 10:03:00,15709.7,15723.35,15709.0,15722.1,29625.0,33.62,15741.61,,15743.42,,-16.983017645683503
2021-06-08 10:06:00,15722.0,15730.0,15720.25,15727.15,22575.0,36.9,15741.2,,15741.74,,-15.264605906497309
2021-06-08 10:09:00,15727.7,15727.7,15717.55,15721.65,22800.0,34.93,15740.72,,15740.09,,-14.463413648356436
2021-06-08 10:12:00,15721.75,15724.3,15716.1,15717.9,10275.0,33.64,15740.48,,15738.27,,-14.097148139602723
2021-06-08 10:15:00,15717.9,15722.3,15711.05,15720.0,24675.0,35.05,15739.87,15740.55,15736.41,15729.44,-13.277624080088572
2021-06-08 10:18:00,15720.0,15725.0,15714.15,15721.75,18075.0,36.23,15739.5,15738.15,15734.94,15727.73,-12.200129814165848
2021-06-08 10:21:00,15724.45,15731.65,15722.05,15727.95,25050.0,40.27,15739.19,15735.62,15734.17,15726.8,-10.377656498581928
2021-06-08 10:24:00,15727.95,15734.95,15725.0,15734.2,18675.0,44.03,15739.04,15733.72,15733.84,15726.67,-8.05868230577289
2021-06-08 10:27:00,15734.4,15735.1,15729.6,15733.75,19050.0,43.82,15738.92,15732.33,15733.78,15726.68,-6.315292829933242
2021-06-08 10:30:00,15733.75,15737.0,15731.1,15735.2,14775.0,44.71,15738.86,15731.22,15733.83,15726.94,-4.764607486813475
2021-06-08 10:33:00,15735.2,15736.1,15731.0,15732.6,18675.0,43.42,15738.76,15729.5,15733.82,15727.06,-3.9133227495221945
2021-06-08 10:36:00,15732.6,15736.0,15730.55,15730.6,9900.0,42.43,15738.7,15728.39,15733.69,15727.16,-3.494973485792798
2021-06-08 10:39:00,15730.9,15731.7,15724.0,15731.65,22800.0,43.14,15738.49,15727.09,15733.32,15727.46,-2.990686663239103
2021-06-08 10:42:00,15731.5,15736.0,15729.0,15731.25,9675.0,42.93,15738.44,15726.58,15733.19,15727.84,-2.626227563185239
2021-06-08 10:45:00,15731.25,15737.3,15731.25,15734.3,10425.0,45.1,15738.4,15726.81,15733.22,15728.54,-1.9149690568192455
2021-06-08 10:48:00,15734.3,15735.1,15728.85,15730.45,15525.0,42.94,15738.3,15726.97,15733.13,15728.87,-1.8789283137975872
2021-06-08 10:51:00,15730.45,15733.85,15729.5,15731.5,10875.0,43.71,15738.24,15726.66,15732.96,15729.28,-1.677608024514484
2021-06-08 10:54:00,15731.5,15733.0,15728.15,15732.85,9375.0,44.72,15738.18,15726.48,15732.82,15729.84,-1.3240965467466594
2021-06-08 10:57:00,15732.85,15746.9,15732.45,15745.55,48000.0,53.04,15738.32,15727.87,15733.42,15731.58,0.6202872566573205
2021-06-08 11:00:00,15744.3,15746.95,15742.0,15746.65,8925.0,53.68,15738.37,15729.46,15734.47,15733.29,2.127017476102992
2021-06-08 11:03:00,15746.65,15747.0,15744.0,15744.8,11325.0,52.43,15738.44,15731.14,15735.48,15734.68,2.9064829347789782
2021-06-08 11:06:00,15744.8,15745.0,15742.2,15743.5,5400.0,51.54,15738.46,15732.15,15736.25,15735.8,3.22819623011128
2021-06-08 11:09:00,15743.5,15745.35,15734.1,15736.5,17100.0,47.05,15738.46,15732.6,15736.57,15736.2,2.4712622726656264
2021-06-08 11:12:00,15736.0,15739.6,15734.95,15737.9,6750.0,48.0,15738.46,15733.37,15736.62,15736.68,2.069970337652194
2021-06-08 11:15:00,15737.9,15743.15,15737.9,15741.5,6300.0,50.41,15738.47,15734.5,15736.94,15737.42,2.2171382555698074
2021-06-08 11:18:00,15741.5,15747.0,15740.55,15744.35,13275.0,52.24,15738.53,15735.66,15737.52,15738.31,2.650648131761045
2021-06-08 11:21:00,15744.35,15748.5,15744.35,15744.75,19125.0,52.5,15738.64,15736.75,15738.25,15739.14,2.9561470718599594
2021-06-08 11:24:00,15744.75,15744.75,15737.85,15739.15,11325.0,48.62,15738.65,15737.29,15738.55,15739.36,2.3770827452281083
2021-06-08 11:27:00,15739.15,15746.0,15738.95,15745.35,7650.0,52.69,15738.68,15737.82,15738.9,15740.09,2.733762862857475
2021-06-08 11:30:00,15745.35,15748.0,15741.5,15746.9,12450.0,53.65,15738.75,15738.44,15739.5,15740.92,3.1342687467786163
2021-06-08 11:33:00,15746.8,15748.0,15746.0,15748.0,8775.0,54.34,15738.81,15739.05,15740.2,15741.79,3.4985806092136045
2021-06-08 11:36:00,15748.9,15750.0,15741.0,15743.3,23250.0,50.93,15738.91,15739.56,15740.71,15742.17,3.068324742062032
2021-06-08 11:39:00,15743.3,15747.0,15743.05,15745.1,5775.0,52.14,15738.94,15740.25,15741.06,15742.68,2.9384806997932174
2021-06-08 11:42:00,15745.1,15755.8,15745.0,15755.8,16350.0,58.52,15739.1,15741.4,15741.91,15744.09,4.192359039605435
2021-06-08 11:45:00,15755.9,15761.9,15751.0,15752.15,57750.0,55.85,15739.75,15742.4,15743.12,15745.07,4.51495263261495
2021-06-08 11:48:00,15752.15,15752.9,15740.1,15743.95,28575.0,50.43,15739.86,15742.86,15743.5,15745.21,3.575070271454024
2021-06-08 11:51:00,15743.95,15746.5,15740.0,15746.0,7500.0,51.66,15739.89,15743.6,15743.56,15745.49,3.1074752631320735
2021-06-08 11:54:00,15746.0,15750.0,15745.25,15746.0,4050.0,51.66,15739.91,15744.29,15743.85,15745.71,2.7140752519298985
2021-06-08 11:57:00,15746.0,15746.0,15735.6,15739.0,15750.0,47.24,15739.91,15744.58,15743.65,15745.23,1.4618919055865263
2021-06-08 12:00:00,15739.0,15740.0,15731.75,15734.9,26775.0,44.88,15739.83,15744.07,15742.99,15744.35,0.008592733311161282
2021-06-08 12:03:00,15734.9,15737.0,15728.75,15729.4,10050.0,41.93,15739.78,15743.25,15742.04,15743.02,-1.7413883528079168
2021-06-08 12:06:00,15729.3,15731.0,15725.1,15727.05,15975.0,40.73,15739.65,15742.41,15740.77,15741.54,-3.252155012631192
2021-06-08 12:09:00,15727.05,15732.25,15722.55,15731.25,21600.0,43.75,15739.5,15741.82,15739.64,15740.53,-3.703158610233004
2021-06-08 12:12:00,15731.25,15739.0,15731.0,15737.5,7050.0,47.91,15739.48,15741.87,15739.19,15740.14,-3.1265316871176765
2021-06-08 12:15:00,15737.5,15742.0,15735.55,15737.35,6450.0,47.82,15739.48,15741.85,15739.09,15739.73,-2.675350394265479
2021-06-08 12:18:00,15737.35,15739.45,15735.1,15736.1,6675.0,47.05,15739.46,15741.59,15738.9,15739.2,-2.466427249941262
2021-06-08 12:21:00,15736.1,15738.4,15735.1,15735.45,3150.0,46.65,15739.46,15741.16,15738.66,15738.65,-2.3542305367845984
2021-06-08 12:24:00,15736.0,15739.85,15735.4,15738.95,2250.0,49.14,15739.46,15740.89,15738.56,15738.44,-1.7677433550215937
2021-06-08 12:27:00,15738.95,15741.65,15738.05,15740.65,7875.0,50.32,15739.46,15740.96,15738.67,15738.42,-1.0941111385200202
2021-06-08 12:30:00,15739.15,15741.9,15736.75,15741.5,7800.0,50.92,15739.46,15740.78,15738.78,15738.47,-0.48408611395279877
2021-06-08 12:33:00,15741.5,15741.5,15735.75,15737.5,3000.0,48.06,15739.46,15740.33,15738.8,15738.17,-0.568228296300731
2021-06-08 12:36:00,15737.5,15740.0,15737.05,15739.0,3000.0,49.18,15739.46,15739.9,15738.77,15738.05,-0.41927371217752807
2021-06-08 12:39:00,15739.0,15745.0,15739.0,15744.1,10500.0,52.83,15739.48,15739.94,15739.04,15738.44,0.3642148566432297
2021-06-08 12:42:00,15744.1,15745.85,15741.95,15743.3,6375.0,52.21,15739.5,15739.85,15739.47,15738.74,0.8057882920365955
2021-06-08 12:45:00,15745.45,15748.95,15741.0,15747.8,14025.0,55.3,15739.55,15739.47,15740.05,15739.46,1.6926424727807898
2021-06-08 12:48:00,15747.8,15748.25,15743.0,15745.5,5250.0,53.44,15739.57,15739.15,15740.6,15740.01,1.9834960859752755
2021-06-08 12:51:00,15745.5,15748.0,15743.3,15746.0,4425.0,53.8,15739.59,15739.25,15741.07,15740.63,2.2147360935687175
2021-06-08 12:54:00,15745.25,15746.0,15739.95,15739.95,2925.0,49.07,15739.59,15738.96,15741.22,15740.7,1.539052541491401
2021-06-08 12:57:00,15739.95,15741.95,15739.0,15741.95,4950.0,50.58,15739.6,15738.77,15741.18,15740.97,1.2928307866586692
2021-06-08 13:00:00,15741.95,15746.1,15741.95,15745.55,2700.0,53.2,15739.6,15739.08,15741.42,15741.58,1.5653440754304029
2021-06-08 13:03:00,15745.55,15752.9,15745.55,15750.0,17475.0,56.21,15739.71,15739.8,15742.07,15742.58,2.3107505609186774
2021-06-08 13:06:00,15750.0,15755.0,15748.65,15754.0,8775.0,58.71,15739.78,15740.97,15742.96,15743.87,3.3163763474058214
2021-06-08 13:09:00,15754.4,15757.8,15748.35,15750.2,33000.0,55.54,15740.02,15742.08,15743.84,15744.71,3.4614374823468097
2021-06-08 13:12:00,15750.2,15751.3,15743.85,15745.1,5850.0,51.61,15740.04,15742.74,15744.19,15744.98,2.8243809619543754
2021-06-08 13:15:00,15747.0,15751.9,15743.5,15750.55,5850.0,55.17,15740.07,15743.36,15744.56,15745.69,3.032535322043259
2021-06-08 13:18:00,15750.55,15754.45,15746.2,15747.05,8025.0,52.56,15740.11,15743.82,15745.01,15746.03,2.658855873176435
2021-06-08 13:21:00,15747.05,15750.0,15745.0,15747.85,5175.0,53.1,15740.13,15744.38,15745.23,15746.39,2.4459743260340474
2021-06-08 13:24:00,15747.85,15751.9,15746.35,15748.8,3750.0,53.74,15740.15,15745.01,15745.55,15746.8,2.370785871973567
2021-06-08 13:27:00,15748.8,15779.0,15748.4,15775.0,117375.0,66.94,15741.89,15746.73,15747.12,15749.52,5.710131694919255
2021-06-08 13:30:00,15775.0,15784.0,15769.35,15776.0,34725.0,67.32,15742.53,15748.41,15749.75,15752.18,8.087242242560023
2021-06-08 13:33:00,15776.0,15783.4,15775.65,15779.25,19800.0,68.53,15742.91,15750.21,15752.37,15754.99,10.031416523872394
2021-06-08 13:36:00,15779.25,15779.9,15769.4,15773.7,10650.0,64.25,15743.09,15751.94,15754.48,15757.12,10.474642449571547
2021-06-08 13:39:00,15774.95,15779.85,15766.9,15768.0,15675.0,60.2,15743.32,15753.32,15756.11,15758.58,9.827940731385752
2021-06-08 13:42:00,15769.0,15773.0,15766.2,15768.65,8475.0,60.49,15743.43,15754.49,15757.3,15759.98,9.257486168398827
2021-06-08 13:45:00,15768.65,15770.7,15762.7,15763.75,8850.0,57.11,15743.53,15755.46,15758.14,15760.82,8.023680191166932
2021-06-08 13:48:00,15763.75,15768.0,15762.75,15765.65,6300.0,58.06,15743.6,15756.31,15758.76,15761.74,7.2386925266382605
2021-06-08 13:51:00,15765.65,15766.9,15760.0,15760.25,14250.0,54.44,15743.74,15757.01,15759.17,15762.1,5.828323621886739
2021-06-08 13:54:00,15761.0,15764.2,15752.45,15756.45,22275.0,52.04,15743.9,15757.51,15759.11,15762.05,4.214359272629736
2021-06-08 13:57:00,15753.7,15760.0,15751.8,15760.0,5925.0,54.03,15743.93,15758.46,15758.86,15762.28,3.454195404012353
2021-06-08 14:00:00,15760.0,15761.15,15746.5,15746.9,15450.0,46.55,15743.99,15758.7,15758.38,15761.23,1.126722054403217
2021-06-08 14:03:00,15747.0,15751.05,15740.1,15750.0,28200.0,48.33,15744.04,15758.91,15757.35,15760.44,-0.1346575272273185
2021-06-08 14:06:00,15750.0,15754.15,15749.35,15750.35,6600.0,48.53,15744.06,15758.93,15756.77,15759.66,-0.9778621298482904
2021-06-08 14:09:00,15750.35,15757.0,15750.35,15755.6,4500.0,51.53,15744.08,15759.0,15756.46,15759.35,-0.8649186745333282
2021-06-08 14:12:00,15755.6,15757.0,15750.0,15755.5,5625.0,51.47,15744.11,15759.26,15756.28,15759.04,-0.7807178743205441
2021-06-08 14:15:00,15755.5,15758.3,15751.0,15751.75,7725.0,49.21,15744.14,15759.57,15756.09,15758.35,-1.1978341191315849
2021-06-08 14:18:00,15751.75,15765.0,15751.0,15763.7,13575.0,55.7,15744.25,15760.2,15756.25,15758.73,0.10062579098121205
2021-06-08 14:21:00,15763.7,15773.0,15762.5,15766.4,22200.0,57.01,15744.49,15761.12,15757.17,15759.29,1.3712413680132158
2021-06-08 14:24:00,15766.4,15771.95,15761.55,15764.95,8175.0,56.08,15744.58,15761.94,15757.99,15759.64,2.0515505362564
2021-06-08 14:27:00,15764.95,15770.9,15762.05,15770.35,5550.0,58.71,15744.64,15762.96,15758.82,15760.41,3.2002226645854535
2021-06-08 14:30:00,15770.35,15771.6,15767.95,15770.0,6300.0,58.47,15744.71,15762.72,15759.83,15761.05,3.901804519675352
