dateTime,open,high,low,close,volume
2021-06-03 12:40:00.0,15676.8,15677.85,15675.15,15677.55,13350
2021-06-03 12:41:00.0,15677.7,15679.0,15677.1,15679.0,5475
2021-06-03 12:42:00.0,15679.0,15680.0,15668.1,15670.05,90600
2021-06-03 12:43:00.0,15670.55,15672.8,15669.1,15671.1,17775
2021-06-03 12:44:00.0,15670.0,15671.7,15665.0,15666.0,20550
2021-06-03 12:45:00.0,15665.4,15667.35,15660.2,15666.15,41250
2021-06-03 12:46:00.0,15668.0,15668.7,15664.7,15666.85,15900
2021-06-03 12:47:00.0,15666.85,15668.0,15665.0,15665.95,15000
2021-06-03 12:48:00.0,15665.95,15671.0,15664.75,15671.0,26475
2021-06-03 12:49:00.0,15670.95,15673.45,15669.0,15672.25,14475
2021-06-03 12:50:00.0,15672.25,15672.25,15667.15,15669.9,8400
2021-06-03 12:51:00.0,15668.8,15679.05,15668.5,15677.0,12375
2021-06-03 12:52:00.0,15679.4,15680.0,15674.7,15674.7,16500
2021-06-03 12:53:00.0,15674.7,15675.65,15672.2,15673.45,4800
2021-06-03 12:54:00.0,15673.45,15674.2,15672.0,15673.85,6150
2021-06-03 12:55:00.0,15673.85,15675.85,15670.05,15670.4,6900
2021-06-03 12:56:00.0,15670.05,15670.8,15668.25,15669.7,5025
2021-06-03 12:57:00.0,15669.7,15669.7,15665.35,15667.25,9075
2021-06-03 12:58:00.0,15667.25,15671.95,15667.1,15669.0,2925
2021-06-03 12:59:00.0,15669.0,15675.0,15668.85,15673.95,6375
2021-06-03 13:00:00.0,15674.85,15674.85,15674.85,15674.85,4800
2021-06-03 13:01:00.0,15673.0,15673.8,15670.3,15672.15,4425
2021-06-03 13:02:00.0,15672.15,15673.0,15670.15,15672.65,1575
2021-06-03 13:03:00.0,15672.65,15673.75,15672.0,15673.0,3525
2021-06-03 13:04:00.0,15673.0,15673.75,15671.05,15671.5,2025
2021-06-03 13:05:00.0,15671.5,15674.9,15670.25,15673.5,5250
2021-06-03 13:06:00.0,15673.5,15673.5,15668.1,15668.1,9900
2021-06-03 13:07:00.0,15668.55,15673.0,15668.55,15671.65,3300
2021-06-03 13:08:00.0,15671.65,15675.45,15670.4,15671.15,9075
2021-06-03 13:09:00.0,15671.0,15672.2,15668.25,15669.25,13575
2021-06-03 13:10:00.0,15670.2,15670.6,15668.0,15670.6,8100
2021-06-03 13:11:00.0,15670.6,15671.95,15670.0,15670.1,9450
2021-06-03 13:12:00.0,15670.1,15670.1,15667.25,15668.05,6675
2021-06-03 13:13:00.0,15668.05,15669.0,15665.2,15665.8,9750
2021-06-03 13:14:00.0,15665.8,15665.8,15664.05,15664.1,36000
2021-06-03 13:15:00.0,15664.05,15664.25,15661.25,15662.45,23100
2021-06-03 13:16:00.0,15662.45,15671.25,15662.45,15669.0,6150
2021-06-03 13:17:00.0,15669.0,15669.0,15666.0,15666.0,5625
2021-06-03 13:18:00.0,15665.15,15666.85,15662.2,15666.7,25950
2021-06-03 13:19:00.0,15666.7,15666.7,15662.0,15663.0,11550
2021-06-03 13:20:00.0,15663.0,15664.5,15660.25,15663.5,19950
2021-06-03 13:21:00.0,15663.5,15668.4,15661.6,15666.5,11175
2021-06-03 13:22:00.0,15666.5,15666.5,15662.1,15663.9,7050
2021-06-03 13:23:00.0,15663.0,15663.9,15661.25,15662.1,11625
2021-06-03 13:24:00.0,15662.1,15662.45,15645.35,15649.0,96000
2021-06-03 13:25:00.0,15648.4,15648.4,15638.0,15648.1,80475
2021-06-03 13:26:00.0,15648.25,15648.3,15644.0,15645.05,24750
2021-06-03 13:27:00.0,15645.85,15657.55,15644.3,15657.3,23325
2021-06-03 13:28:00.0,15658.45,15658.65,15654.0,15658.65,17400
2021-06-03 13:29:00.0,15658.9,15661.85,15658.9,15661.85,16575
2021-06-03 13:30:00.0,15661.65,15667.4,15660.5,15663.6,18900
2021-06-03 13:31:00.0,15663.6,15666.0,15663.05,15666.0,4500
2021-06-03 13:32:00.0,15665.0,15666.0,15660.0,15664.35,8775
2021-06-03 13:33:00.0,15664.35,15665.0,15660.5,15665.0,3900
2021-06-03 13:34:00.0,15665.0,15671.3,15664.75,15669.15,9225
2021-06-03 13:35:00.0,15669.15,15685.0,15668.0,15679.15,51750
2021-06-03 13:36:00.0,15679.15,15679.9,15672.3,15674.0,24600
2021-06-03 13:37:00.0,15674.0,15679.0,15673.05,15675.9,11550
2021-06-03 13:38:00.0,15675.9,15676.9,15673.25,15673.8,10050
2021-06-03 13:39:00.0,15673.05,15674.0,15670.2,15672.5,15375
2021-06-03 13:40:00.0,15672.5,15674.95,15672.0,15672.15,3975
2021-06-03 13:41:00.0,15672.15,15678.0,15672.15,15676.15,6975
2021-06-03 13:42:00.0,15676.15,15680.0,15675.15,15678.9,10425
2021-06-03 13:43:00.0,15678.9,15680.0,15677.0,15677.0,5325
2021-06-03 13:44:00.0,15677.0,15679.0,15676.0,15678.0,8325
2021-06-03 13:45:00.0,15677.85,15678.0,15675.0,15675.05,7200
2021-06-03 13:46:00.0,15675.05,15678.75,15675.05,15678.55,6750
2021-06-03 13:47:00.0,15676.5,15677.8,15675.0,15675.0,2475
2021-06-03 13:48:00.0,15675.0,15677.45,15673.8,15677.0,2925
2021-06-03 13:49:00.0,15677.0,15677.0,15673.7,15674.45,6600
2021-06-03 13:50:00.0,15674.45,15688.15,15674.45,15686.8,31650
2021-06-03 13:51:00.0,15686.8,15690.0,15685.0,15686.5,12750
2021-06-03 13:52:00.0,15686.5,15689.05,15684.0,15686.0,10200
2021-06-03 13:53:00.0,15686.0,15686.0,15684.0,15684.0,8700
2021-06-03 13:54:00.0,15684.0,15687.8,15684.0,15687.65,5250
2021-06-03 13:55:00.0,15687.65,15693.0,15687.25,15690.2,23700
2021-06-03 13:56:00.0,15690.2,15690.2,15686.0,15686.85,10725
2021-06-03 13:57:00.0,15686.85,15688.05,15686.85,15688.05,7500
2021-06-03 13:58:00.0,15688.05,15689.0,15686.85,15687.7,5400
2021-06-03 13:59:00.0,15687.7,15691.8,15686.8,15691.8,8400
2021-06-03 14:00:00.0,15692.55,15695.0,15690.55,15691.6,37950
2021-06-03 14:01:00.0,15691.6,15692.4,15690.0,15691.9,8100
2021-06-03 14:02:00.0,15691.9,15694.55,15690.0,15690.0,14700
2021-06-03 14:03:00.0,15691.9,15692.1,15690.0,15691.2,6150
2021-06-03 14:04:00.0,15691.2,15692.0,15686.8,15692.0,10275
2021-06-03 14:05:00.0,15692.3,15692.3,15692.3,15692.3,33675
2021-06-03 14:06:00.0,15697.25,15697.25,15693.2,15694.4,7800
2021-06-03 14:07:00.0,15694.4,15695.05,15693.8,15694.95,6375
2021-06-03 14:08:00.0,15695.0,15695.0,15692.7,15693.05,8025
2021-06-03 14:09:00.0,15692.45,15693.95,15691.75,15693.0,7950
2021-06-03 14:10:00.0,15693.0,15702.35,15690.8,15702.05,33600
2021-06-03 14:11:00.0,15701.4,15713.0,15700.0,15710.35,123675
2021-06-03 14:12:00.0,15710.1,15710.9,15704.9,15710.0,41700
2021-06-03 14:13:00.0,15707.05,15709.0,15705.0,15706.0,17850
2021-06-03 14:14:00.0,15706.0,15708.55,15703.75,15708.0,11925
2021-06-03 14:15:00.0,15708.75,15715.05,15708.75,15711.95,34200
2021-06-03 14:16:00.0,15711.0,15715.75,15711.0,15712.0,27225
2021-06-03 14:17:00.0,15712.35,15713.9,15710.0,15711.2,17625
2021-06-03 14:18:00.0,15712.35,15712.35,15698.1,15702.2,27750
2021-06-03 14:19:00.0,15702.3,15707.75,15700.9,15707.75,10950
2021-06-03 14:20:00.0,15705.7,15710.0,15705.7,15708.45,6300
2021-06-03 14:21:00.0,15708.9,15708.9,15705.0,15707.55,11700
2021-06-03 14:22:00.0,15707.55,15707.55,15701.85,15704.9,8025
2021-06-03 14:23:00.0,15704.9,15706.0,15702.0,15702.0,6675
2021-06-03 14:24:00.0,15702.0,15704.45,15700.6,15704.45,8550
2021-06-03 14:25:00.0,15704.45,15704.45,15700.1,15703.45,5550
2021-06-03 14:26:00.0,15703.5,15703.5,15698.3,15698.3,8925
2021-06-03 14:27:00.0,15698.3,15701.75,15698.1,15698.25,7800
2021-06-03 14:28:00.0,15698.25,15700.55,15697.0,15700.55,8550
2021-06-03 14:29:00.0,15700.55,15709.0,15700.55,15705.55,13275
2021-06-03 14:30:00.0,15706.25,15707.75,15703.0,15705.0,8775
2021-06-03 14:31:00.0,15705.0,15705.9,15703.85,15705.15,3450
2021-06-03 14:32:00.0,15704.7,15710.0,15703.7,15709.25,8625
2021-06-03 14:33:00.0,15709.25,15712.9,15709.1,15710.85,10275
2021-06-03 14:34:00.0,15711.6,15711.9,15704.25,15705.45,8100
2021-06-03 14:35:00.0,15705.45,15711.2,15705.45,15709.8,6900
2021-06-03 14:36:00.0,15709.8,15709.9,15707.2,15709.4,5400
2021-06-03 14:37:00.0,15709.4,15710.45,15706.9,15708.9,7050
2021-06-03 14:38:00.0,15708.9,15708.9,15701.4,15701.4,4875
2021-06-03 14:39:00.0,15701.4,15708.3,15701.4,15705.2,12375
2021-06-03 14:40:00.0,15705.2,15706.0,15700.3,15702.75,15975
2021-06-03 14:41:00.0,15703.2,15708.25,15702.35,15708.25,7350
2021-06-03 14:42:00.0,15708.25,15708.5,15704.6,15706.0,5475
2021-06-03 14:43:00.0,15707.0,15709.4,15705.7,15705.7,7125
2021-06-03 14:44:00.0,15706.4,15706.95,15701.05,15701.75,7125
2021-06-03 14:45:00.0,15701.95,15702.45,15690.1,15697.35,51375
2021-06-03 14:46:00.0,15698.7,15701.0,15696.0,15699.5,24000
2021-06-03 14:47:00.0,15699.5,15701.0,15696.5,15699.55,13050
2021-06-03 14:48:00.0,15699.6,15702.75,15696.4,15697.85,15900
2021-06-03 14:49:00.0,15697.85,15697.95,15690.0,15693.7,17550
2021-06-03 14:50:00.0,15693.7,15694.55,15690.0,15693.1,21000
2021-06-03 14:51:00.0,15693.1,15694.65,15686.8,15687.85,24075
2021-06-03 14:52:00.0,15687.85,15693.25,15685.2,15688.35,31125
2021-06-03 14:53:00.0,15688.35,15689.45,15685.8,15686.7,9825
2021-06-03 14:54:00.0,15686.7,15689.15,15685.0,15688.5,16650
2021-06-03 14:55:00.0,15688.5,15690.0,15685.65,15686.6,7425
2021-06-03 14:56:00.0,15687.0,15694.0,15687.0,15691.85,12225
2021-06-03 14:57:00.0,15691.2,15695.0,15689.65,15694.9,7425
2021-06-03 14:58:00.0,15694.5,15694.5,15687.25,15690.0,13125
2021-06-03 14:59:00.0,15690.0,15699.75,15689.25,15699.6,11550
2021-06-03 15:00:00.0,15700.0,15712.6,15700.0,15706.4,61275
2021-06-03 15:01:00.0,15707.0,15714.0,15707.0,15712.05,32700
2021-06-03 15:02:00.0,15712.05,15715.95,15710.0,15713.4,51825
2021-06-03 15:03:00.0,15713.45,15715.85,15710.5,15710.5,16725
2021-06-03 15:04:00.0,15711.0,15714.75,15710.0,15714.75,21600
2021-06-03 15:05:00.0,15714.0,15716.9,15712.75,15714.0,23025
2021-06-03 15:06:00.0,15713.0,15715.0,15712.0,15712.9,15150
2021-06-03 15:07:00.0,15712.9,15713.75,15709.0,15710.0,21825
2021-06-03 15:08:00.0,15710.0,15711.0,15709.2,15710.2,12750
2021-06-03 15:09:00.0,15710.2,15714.0,15710.2,15714.0,39600
2021-06-03 15:10:00.0,15713.75,15716.65,15712.75,15716.25,23400
2021-06-03 15:11:00.0,15715.45,15716.45,15713.1,15714.35,42675
2021-06-03 15:12:00.0,15714.35,15714.45,15709.75,15710.65,23925
2021-06-03 15:13:00.0,15711.45,15712.0,15710.5,15711.95,20250
2021-06-03 15:14:00.0,15711.95,15713.4,15711.35,15713.3,20475
2021-06-03 15:15:00.0,15712.55,15713.55,15712.3,15713.25,31125
2021-06-03 15:16:00.0,15713.0,15714.0,15711.1,15711.8,28725
2021-06-03 15:17:00.0,15711.45,15712.95,15711.0,15711.25,29100
2021-06-03 15:18:00.0,15711.15,15711.15,15708.2,15709.65,49350
2021-06-03 15:19:00.0,15709.65,15711.95,15708.6,15711.95,30975
2021-06-03 15:20:00.0,15711.95,15714.85,15710.0,15712.55,33300
2021-06-03 15:21:00.0,15713.75,15717.0,15712.2,15716.35,41025
2021-06-03 15:22:00.0,15715.0,15716.85,15713.7,15714.5,26475
2021-06-03 15:23:00.0,15715.95,15716.85,15715.0,15715.9,38025
2021-06-03 15:24:00.0,15715.6,15715.6,15710.6,15710.65,47175
2021-06-03 15:25:00.0,15710.55,15713.0,15707.3,15707.85,62175
2021-06-03 15:26:00.0,15707.55,15709.0,15706.0,15707.35,49200
2021-06-03 15:27:00.0,15706.8,15709.0,15706.4,15708.75,33975
2021-06-03 15:28:00.0,15709.0,15716.75,15708.65,15716.7,98025
2021-06-03 15:29:00.0,15715.65,15719.95,15713.6,15715.0,78225
2021-06-04 09:15:00.0,15724.9,15724.9,15704.9,15710.5,114525
2021-06-04 09:16:00.0,15711.95,15720.5,15708.1,15715.0,86775
2021-06-04 09:17:00.0,15715.0,15719.0,15710.0,15711.95,19575
2021-06-04 09:18:00.0,15712.0,15713.8,15706.15,15708.5,28875
2021-06-04 09:19:00.0,15710.0,15715.0,15709.0,15711.1,34650
2021-06-04 09:20:00.0,15709.75,15714.0,15704.45,15707.15,42600
2021-06-04 09:21:00.0,15708.0,15714.0,15708.0,15711.7,15525
2021-06-04 09:22:00.0,15711.65,15712.65,15708.0,15711.65,32100
2021-06-04 09:23:00.0,15710.75,15713.05,15709.6,15712.0,29700
2021-06-04 09:24:00.0,15712.0,15718.0,15711.15,15718.0,21075
2021-06-04 09:25:00.0,15719.0,15720.0,15716.25,15718.2,20325
2021-06-04 09:26:00.0,15718.2,15729.95,15718.2,15727.5,56175
2021-06-04 09:27:00.0,15727.5,15732.45,15727.15,15728.8,35025
2021-06-04 09:28:00.0,15728.3,15732.0,15725.1,15729.85,23400
2021-06-04 09:29:00.0,15730.0,15735.75,15730.0,15733.6,39150
2021-06-04 09:30:00.0,15732.8,15736.75,15729.0,15729.0,26250
2021-06-04 09:31:00.0,15730.35,15731.6,15727.05,15730.0,23475
2021-06-04 09:32:00.0,15730.05,15733.05,15728.3,15731.0,27300
2021-06-04 09:33:00.0,15732.0,15732.8,15726.0,15727.05,23775
2021-06-04 09:34:00.0,15727.05,15727.5,15724.0,15726.5,21300
2021-06-04 09:35:00.0,15726.5,15726.5,15722.15,15722.15,16800
2021-06-04 09:36:00.0,15722.05,15728.3,15722.05,15727.45,16200
2021-06-04 09:37:00.0,15727.45,15730.9,15727.45,15730.1,11550
2021-06-04 09:38:00.0,15730.3,15732.9,15730.0,15731.0,15450
2021-06-04 09:39:00.0,15731.0,15738.7,15730.8,15738.35,19650
2021-06-04 09:40:00.0,15738.5,15739.95,15734.4,15735.6,26850
2021-06-04 09:41:00.0,15735.6,15736.9,15731.8,15734.8,13350
2021-06-04 09:42:00.0,15734.7,15736.0,15734.05,15735.05,9600
2021-06-04 09:43:00.0,15734.8,15738.0,15734.1,15735.1,13050
2021-06-04 09:44:00.0,15735.8,15735.8,15735.8,15735.8,10650
2021-06-04 09:45:00.0,15733.0,15733.0,15733.0,15733.0,16050
2021-06-04 09:46:00.0,15727.3,15727.55,15723.25,15725.9,10875
2021-06-04 09:47:00.0,15726.0,15727.0,15722.05,15723.75,18075
2021-06-04 09:48:00.0,15723.5,15727.0,15722.8,15722.8,7200
2021-06-04 09:49:00.0,15722.75,15729.15,15722.6,15729.15,10125
2021-06-04 09:50:00.0,15729.15,15729.15,15722.05,15724.2,12750
2021-06-04 09:51:00.0,15724.25,15727.5,15723.0,15723.8,6750
2021-06-04 09:52:00.0,15723.8,15726.5,15721.0,15721.0,15675
2021-06-04 09:53:00.0,15721.0,15726.35,15717.0,15724.65,17625
2021-06-04 09:54:00.0,15724.65,15728.0,15724.0,15726.65,10125
2021-06-04 09:55:00.0,15726.65,15729.0,15725.25,15728.75,12900
2021-06-04 09:56:00.0,15727.8,15728.0,15721.6,15722.7,9150
2021-06-04 09:57:00.0,15722.7,15725.0,15721.5,15725.0,4125
2021-06-04 09:58:00.0,15725.0,15725.0,15720.0,15722.55,7050
2021-06-04 09:59:00.0,15722.55,15729.0,15722.55,15729.0,11775
2021-06-04 10:00:00.0,15728.0,15741.5,15726.75,15737.0,32550
2021-06-04 10:01:00.0,15737.0,15739.95,15732.3,15738.0,13800
2021-06-04 10:02:00.0,15739.6,15739.6,15732.0,15732.3,8925
2021-06-04 10:03:00.0,15732.3,15738.0,15731.0,15736.8,9675
2021-06-04 10:04:00.0,15736.8,15743.3,15736.8,15741.0,24225
2021-06-04 10:05:00.0,15741.0,15749.9,15741.0,15745.1,40950
2021-06-04 10:06:00.0,15745.0,15745.75,15737.05,15738.5,33675
2021-06-04 10:07:00.0,15738.5,15743.75,15737.15,15741.0,19650
2021-06-04 10:08:00.0,15741.0,15743.3,15739.25,15743.05,13050
2021-06-04 10:09:00.0,15743.9,15749.9,15740.2,15747.0,19125
2021-06-04 10:10:00.0,15746.55,15750.0,15742.15,15744.1,26850
2021-06-04 10:11:00.0,15744.65,15744.9,15737.25,15738.0,15375
2021-06-04 10:12:00.0,15739.95,15741.0,15735.6,15736.45,17700
2021-06-04 10:13:00.0,15736.45,15743.0,15735.1,15740.4,13425
2021-06-04 10:14:00.0,15738.6,15743.75,15738.6,15743.0,5625
2021-06-04 10:15:00.0,15743.0,15748.0,15741.35,15741.35,10350
2021-06-04 10:16:00.0,15741.35,15741.35,15734.6,15735.0,15300
2021-06-04 10:17:00.0,15734.15,15738.55,15731.05,15738.0,24750
2021-06-04 10:18:00.0,15738.0,15740.4,15735.0,15740.4,4425
2021-06-04 10:19:00.0,15740.4,15743.95,15740.0,15740.0,5100
2021-06-04 10:20:00.0,15740.0,15740.7,15732.0,15733.4,19275
2021-06-04 10:21:00.0,15733.4,15740.0,15733.4,15738.2,6825
2021-06-04 10:22:00.0,15738.2,15740.05,15736.15,15736.9,4575
2021-06-04 10:23:00.0,15736.9,15740.3,15733.15,15738.0,6225
2021-06-04 10:24:00.0,15738.0,15741.4,15737.05,15739.7,8925
2021-06-04 10:25:00.0,15739.7,15740.1,15737.0,15738.65,5700
2021-06-04 10:26:00.0,15738.65,15749.6,15737.75,15745.85,17625
2021-06-04 10:27:00.0,15745.85,15756.0,15745.85,15751.0,34425
2021-06-04 10:28:00.0,15751.0,15751.0,15751.0,15751.0,5925
2021-06-04 10:29:00.0,15745.55,15749.0,15745.0,15745.0,7350
2021-06-04 10:30:00.0,15745.0,15747.0,15740.0,15741.0,14700
2021-06-04 10:31:00.0,15741.0,15742.25,15733.65,15738.0,11775
2021-06-04 10:32:00.0,15738.0,15738.6,15724.1,15724.1,48975
2021-06-04 10:33:00.0,15724.9,15730.0,15718.5,15728.05,53325
2021-06-04 10:34:00.0,15728.05,15730.0,15722.4,15722.4,8850
2021-06-04 10:35:00.0,15722.4,15724.7,15712.0,15713.05,29925
2021-06-04 10:36:00.0,15713.2,15714.95,15702.4,15707.25,55200
2021-06-04 10:37:00.0,15707.0,15708.0,15698.1,15701.05,79350
2021-06-04 10:38:00.0,15701.05,15707.4,15694.1,15705.95,56025
2021-06-04 10:39:00.0,15707.9,15710.6,15701.05,15701.05,36975
2021-06-04 10:40:00.0,15701.05,15709.4,15700.05,15707.8,29625
2021-06-04 10:41:00.0,15706.05,15717.0,15706.05,15714.8,21075
2021-06-04 10:42:00.0,15715.0,15719.55,15713.05,15713.05,15900
2021-06-04 10:43:00.0,15713.05,15718.75,15712.2,15713.85,14925
2021-06-04 10:44:00.0,15713.85,15717.0,15713.0,15715.45,5625
2021-06-04 10:45:00.0,15715.45,15715.55,15705.0,15708.8,13950
2021-06-04 10:46:00.0,15705.0,15706.0,15696.85,15698.15,29475
2021-06-04 10:47:00.0,15698.15,15702.9,15696.7,15699.8,12525
2021-06-04 10:48:00.0,15700.1,15705.0,15700.05,15700.8,14100
2021-06-04 10:49:00.0,15701.75,15710.2,15700.1,15710.2,9900
2021-06-04 10:50:00.0,15710.2,15717.0,15707.1,15717.0,6900
2021-06-04 10:51:00.0,15717.0,15721.9,15715.05,15721.9,13350
2021-06-04 10:52:00.0,15721.85,15724.9,15721.0,15722.4,10725
2021-06-04 10:53:00.0,15720.2,15721.85,15715.5,15716.85,5700
2021-06-04 10:54:00.0,15716.85,15720.2,15712.4,15713.1,6450
2021-06-04 10:55:00.0,15713.1,15713.5,15709.0,15709.1,9075
2021-06-04 10:56:00.0,15709.1,15713.4,15709.0,15709.2,5325
2021-06-04 10:57:00.0,15710.0,15710.0,15705.05,15709.0,10875
2021-06-04 10:58:00.0,15709.0,15721.95,15706.5,15718.85,16425
2021-06-04 10:59:00.0,15720.4,15727.4,15717.75,15727.4,14850
2021-06-04 11:00:00.0,15727.4,15730.0,15723.55,15724.8,13950
2021-06-04 11:01:00.0,15724.3,15725.0,15716.25,15722.55,7650
2021-06-04 11:02:00.0,15722.55,15725.0,15720.0,15724.7,5475
2021-06-04 11:03:00.0,15724.75,15724.75,15720.2,15723.5,3600
2021-06-04 11:04:00.0,15724.0,15725.5,15722.35,15722.35,5175
2021-06-04 11:05:00.0,15723.5,15723.5,15717.1,15717.1,4050
2021-06-04 11:06:00.0,15717.1,15719.0,15715.25,15715.25,3300
2021-06-04 11:07:00.0,15715.25,15717.15,15714.0,15714.0,6075
2021-06-04 11:08:00.0,15714.0,15716.8,15712.0,15712.65,8775
2021-06-04 11:09:00.0,15712.65,15712.65,15705.0,15705.55,13650
2021-06-04 11:10:00.0,15705.0,15712.5,15703.0,15710.1,12525
2021-06-04 11:11:00.0,15709.9,15714.3,15702.25,15702.25,5775
2021-06-04 11:12:00.0,15704.65,15706.0,15698.0,15706.0,18600
2021-06-04 11:13:00.0,15705.75,15705.75,15705.75,15705.75,12675
2021-06-04 11:14:00.0,15701.5,15706.0,15698.9,15698.9,8550
2021-06-04 11:15:00.0,15698.9,15699.65,15691.1,15691.1,54375
2021-06-04 11:16:00.0,15691.5,15695.45,15691.05,15692.0,18450
2021-06-04 11:17:00.0,15692.95,15697.45,15687.4,15692.6,35175
2021-06-04 11:18:00.0,15692.6,15694.45,15690.15,15691.75,19350
2021-06-04 11:19:00.0,15691.0,15693.0,15686.6,15688.6,13950
2021-06-04 11:20:00.0,15688.0,15688.0,15680.0,15685.8,55650
2021-06-04 11:21:00.0,15685.35,15685.9,15676.05,15679.0,67275
2021-06-04 11:22:00.0,15679.0,15689.75,15679.0,15688.1,18225
2021-06-04 11:23:00.0,15688.1,15688.1,15680.0,15680.0,15300
2021-06-04 11:24:00.0,15678.0,15683.3,15676.0,15676.35,24750
2021-06-04 11:25:00.0,15676.0,15676.55,15667.5,15676.55,66975
2021-06-04 11:26:00.0,15674.2,15683.7,15672.55,15683.25,28725
2021-06-04 11:27:00.0,15683.25,15685.0,15680.0,15683.35,11475
2021-06-04 11:28:00.0,15683.6,15683.75,15677.05,15680.1,10875
2021-06-04 11:29:00.0,15680.1,15685.0,15678.0,15678.0,9150
2021-06-04 11:30:00.0,15677.05,15677.05,15670.0,15672.7,24375
2021-06-04 11:31:00.0,15673.9,15675.0,15665.1,15673.9,31575
2021-06-04 11:32:00.0,15673.85,15680.9,15672.05,15677.5,25350
2021-06-04 11:33:00.0,15677.5,15677.9,15672.05,15674.45,13350
2021-06-04 11:34:00.0,15674.45,15678.9,15668.2,15678.9,13425
2021-06-04 11:35:00.0,15679.85,15679.85,15679.85,15679.85,22050
2021-06-04 11:36:00.0,15686.35,15686.35,15686.35,15686.35,27300
2021-06-04 11:37:00.0,15687.0,15690.95,15685.05,15685.95,16050
2021-06-04 11:38:00.0,15685.95,15686.35,15683.0,15684.5,7650
2021-06-04 11:39:00.0,15684.5,15690.0,15681.55,15685.5,15900
2021-06-04 11:40:00.0,15683.5,15687.8,15683.2,15687.8,5475
2021-06-04 11:41:00.0,15687.8,15691.85,15687.0,15689.9,9975
2021-06-04 11:42:00.0,15689.9,15692.0,15688.05,15690.0,4425
2021-06-04 11:43:00.0,15690.0,15695.75,15690.0,15694.2,14850
2021-06-04 11:44:00.0,15694.2,15695.8,15690.05,15690.05,5850
2021-06-04 11:45:00.0,15692.25,15693.55,15688.9,15689.65,5925
2021-06-04 11:46:00.0,15690.0,15697.9,15690.0,15697.0,7800
2021-06-04 11:47:00.0,15697.9,15698.0,15693.8,15694.5,6600
2021-06-04 11:48:00.0,15694.5,15698.0,15694.5,15697.85,6975
2021-06-04 11:49:00.0,15697.95,15697.95,15691.05,15692.05,6150
2021-06-04 11:50:00.0,15693.0,15695.7,15691.2,15695.7,3825
2021-06-04 11:51:00.0,15696.0,15697.2,15694.4,15695.05,3150
2021-06-04 11:52:00.0,15695.05,15695.25,15693.0,15693.2,4050
2021-06-04 11:53:00.0,15693.2,15693.2,15688.1,15690.7,6675
2021-06-04 11:54:00.0,15690.7,15693.55,15689.0,15689.0,5250
2021-06-04 11:55:00.0,15689.0,15691.5,15685.0,15688.05,16275
2021-06-04 11:56:00.0,15688.05,15688.05,15685.0,15685.55,6600
2021-06-04 11:57:00.0,15685.55,15685.85,15682.6,15684.3,6300
2021-06-04 11:58:00.0,15684.3,15690.85,15684.3,15690.85,4200
2021-06-04 11:59:00.0,15691.0,15691.0,15691.0,15691.0,15150
2021-06-04 12:00:00.0,15700.15,15704.65,15698.2,15699.95,13575
2021-06-04 12:01:00.0,15699.95,15700.0,15694.75,15694.75,3150
2021-06-04 12:02:00.0,15694.75,15696.1,15693.0,15693.0,2325
2021-06-04 12:03:00.0,15693.0,15697.95,15691.15,15697.9,6375
2021-06-04 12:04:00.0,15697.9,15698.0,15693.65,15697.0,3075
2021-06-04 12:05:00.0,15696.5,15696.5,15694.0,15694.05,2250
2021-06-04 12:06:00.0,15694.05,15697.0,15693.55,15696.2,4350
2021-06-04 12:07:00.0,15696.2,15698.0,15692.6,15694.8,3900
2021-06-04 12:08:00.0,15694.8,15696.45,15691.2,15691.2,4275
2021-06-04 12:09:00.0,15691.1,15695.0,15683.05,15683.05,19125
2021-06-04 12:10:00.0,15683.05,15684.85,15681.3,15683.3,9600
2021-06-04 12:11:00.0,15681.95,15686.85,15681.95,15685.0,9975
2021-06-04 12:12:00.0,15686.7,15692.4,15686.2,15690.8,4350
2021-06-04 12:13:00.0,15690.8,15690.8,15686.35,15687.05,5925
2021-06-04 12:14:00.0,15687.05,15689.9,15684.0,15684.0,3375
2021-06-04 12:15:00.0,15685.0,15685.0,15685.0,15685.0,12000
2021-06-04 12:16:00.0,15695.0,15695.0,15695.0,15695.0,16500
2021-06-04 12:17:00.0,15699.2,15699.2,15690.05,15691.8,12750
2021-06-04 12:18:00.0,15691.8,15695.45,15691.8,15693.1,1800
2021-06-04 12:19:00.0,15693.1,15697.0,15690.75,15697.0,5475
2021-06-04 12:20:00.0,15697.0,15701.0,15696.55,15699.9,5700
2021-06-04 12:21:00.0,15699.9,15700.3,15694.8,15694.8,4725
2021-06-04 12:22:00.0,15694.8,15697.95,15693.5,15693.8,3225
2021-06-04 12:23:00.0,15693.8,15697.8,15692.5,15695.8,3375
2021-06-04 12:24:00.0,15695.8,15699.25,15695.8,15698.1,4275
2021-06-04 12:25:00.0,15698.1,15700.0,15696.0,15699.5,3900
2021-06-04 12:26:00.0,15699.5,15704.0,15698.85,15699.0,8550
2021-06-04 12:27:00.0,15699.0,15707.0,15699.0,15707.0,8775
2021-06-04 12:28:00.0,15707.0,15709.0,15703.0,15703.0,7200
2021-06-04 12:29:00.0,15703.75,15709.0,15703.25,15708.1,8550
2021-06-04 12:30:00.0,15708.1,15712.0,15706.0,15712.0,13650
2021-06-04 12:31:00.0,15712.0,15713.05,15709.0,15711.5,11625
2021-06-04 12:32:00.0,15711.5,15711.5,15703.5,15703.5,6900
